nconst,actor_name,actor_star_power,actor_movies,actor_avg_budget,actor_avg_revenue,actor_avg_roi,actor_avg_rating,actor_success_rate
nm0296545,Nick Frost,3,10,17.7914469078978,18.606061014774166,1.3133495898204304,6.94,0.6
nm0296546,Nika Futterman,3,4,17.34919715186959,18.29590301738259,1.7781285386049475,6.4,0.5
nm0297578,Patrick Fugit,3,7,17.337660579579957,18.229346394256304,1.0245409453475371,6.885714285714286,0.42857142857142855
nm0297885,Tatsuya Fujiwara,3,5,16.504445963160048,17.814626514054826,1.5789943094609562,6.859999999999999,0.6
nm0298089,Christopher Fulford,1,4,16.829819266170954,16.51061850152777,1.3611679716825884,6.1,0.25
nm0298281,Kurt Fuller,3,5,17.29982287701178,18.694292891604153,1.505271837691531,7.06,0.6
nm0299811,Benno Fürmann,1,5,16.504310047436828,15.744822457929672,0.3417653440671948,5.8,0.0
nm0300589,Sarah Gadon,1,5,17.296750678069195,18.135782550245146,0.986358057074725,5.92,0.4
nm0300712,Jim Gaffigan,1,4,16.564382817586736,16.59441875457221,0.569531582390947,6.425,0.0
nm0300824,Kevin Gage,1,7,15.728222785289306,15.156395035324119,0.3250952390244546,5.442857142857143,0.0
nm0301370,M.C. Gainey,3,9,17.70846402105712,18.64432674679444,1.267639975539317,6.199999999999999,0.6666666666666666
nm0302108,Zach Galifianakis,4,14,17.927554713660044,19.247158981445978,1.6276921939610605,6.521428571428571,0.5714285714285714
nm0304801,Romola Garai,1,6,16.624913313567735,16.00145887060025,0.38435506896009747,6.066666666666666,0.0
nm0305081,Adam Garcia,1,5,16.948392713257476,17.3932377845677,0.7169717778284312,5.319999999999999,0.2
nm0305083,Aimee Garcia,1,4,16.97251102166758,17.200883694064537,0.6663348187863283,4.55,0.25
nm0305261,Jeffrey Garcia,3,4,18.15280131186866,19.02558859844717,1.2897210599418176,5.975,0.75
nm0305296,José Garcia,1,5,17.30415109782958,17.62515566641308,0.9161355030312184,5.4399999999999995,0.2
nm0305519,Paula Garcés,1,7,16.621465034496904,16.810738761639243,1.5509928458647309,5.214285714285714,0.42857142857142855
nm0305558,Gael García Bernal,3,11,16.380459992348886,17.513523269794074,1.7588656168628658,7.163636363636363,0.6363636363636364
nm0307531,Jeff Garlin,3,5,17.961023422596085,18.89845478147831,1.330199370174742,6.840000000000001,0.6
nm0307628,Sergey Garmash,1,7,16.41395852988924,16.139425836433396,0.7090951960887218,5.828571428571428,0.14285714285714285
nm0307726,Kelli Garner,1,6,17.5006329882946,17.93761886027175,0.6605655129035057,6.266666666666667,0.0
nm0308039,Louis Garrel,1,5,15.927661395031306,15.48847699416027,0.46734544462876315,6.58,0.0
nm0309430,Ana Gasteyer,1,5,16.58182973008354,17.77719562544364,1.3302457859773624,5.86,0.4
nm0309461,Michael Gaston,1,4,17.16101906900813,17.340198640711215,0.7907168088031706,6.3,0.25
nm0309693,Mark Gatiss,1,5,16.099844018647335,17.511743037207644,0.9867845335881424,6.1,0.2
nm0310850,Nona Gaye,1,5,18.034135535415583,18.40751301670585,0.9471453379276213,5.92,0.2
nm0310966,Ari Graynor,1,6,16.325787178959374,16.811180704588427,0.9384916294924742,6.066666666666666,0.16666666666666666
nm0313534,Melissa George,3,7,16.551731700847995,17.573853909281794,1.353208531325954,6.2,0.5714285714285714
nm0314253,Peter Gerety,1,5,17.608750049924975,17.912547648742496,1.0589401112966719,6.6,0.2
nm0314514,Lauren German,2,5,15.795131902483437,17.457181746796714,1.5640690158673938,6.0600000000000005,0.6
nm0314524,Greg Germann,3,8,17.515268154954914,18.132369898864496,1.0163162740197569,5.875,0.5
nm0314554,Elio Germano,1,4,15.573525402858081,15.138374916645983,0.5135850862861641,6.9,0.0
nm0315041,Ricky Gervais,3,9,18.0390949242802,19.07318959194461,1.1960240094386065,6.344444444444445,0.3333333333333333
nm0316079,Paul Giamatti,4,31,17.62741462997871,18.65636662342835,1.2679135424847794,6.487096774193549,0.4838709677419355
nm0316284,Giancarlo Giannini,3,9,17.929294589682367,19.06061221680514,1.0338548351054364,6.677777777777778,0.4444444444444444
nm0317561,Fabrizio Gifuni,2,4,14.78059183496017,14.312560126115528,0.7664170039460529,6.65,0.25
nm0318821,Aidan Gillen,1,4,16.973308023092557,17.242875285401283,0.6723962647161088,6.05,0.0
nm0319843,Daniel Giménez Cacho,2,6,16.020398125377127,16.534737213610253,1.3690122859754397,6.833333333333333,0.3333333333333333
nm0322407,Brendan Gleeson,4,18,18.07403472120927,19.15626869903428,1.1721032008178118,6.877777777777777,0.5555555555555556
nm0322513,Iain Glen,3,6,17.57632302488835,18.43381657656117,1.4502544009833354,6.066666666666666,0.6666666666666666
nm0324397,Dave Goelz,3,6,17.6762402900575,18.626003398165345,1.2918134504324212,6.75,0.5
nm0324658,Walton Goggins,3,6,17.71748324774094,18.890496995227277,1.2957578959654545,7.066666666666666,0.6666666666666666
nm0327779,Rick Gonzalez,3,6,17.58057917360178,18.722193842757175,1.141167825415355,5.966666666666666,0.5
nm0328709,Meagan Good,3,14,16.753821831104638,17.83972193424714,1.6104677675768846,5.285714285714286,0.6428571428571429
nm0328751,Caroline Goodall,1,5,16.923946366102125,17.780443443201357,1.0981168556013596,6.180000000000001,0.4
nm0328828,Matthew Goode,4,14,17.251569380143916,17.91843975463846,1.3287041162013133,7.028571428571428,0.2857142857142857
nm0329259,Tom Goodman-Hill,3,4,17.47264133957008,18.861701443391443,1.9229005546935638,6.8,0.75
nm0329481,Ginnifer Goodwin,3,8,17.11273538622912,18.19969965907133,1.3000510792511275,6.5125,0.375
nm0329812,Aleksey Gorbunov,1,7,15.410559935844805,15.016041746719662,0.5964044749196469,5.428571428571429,0.0
nm0330687,Joseph Gordon-Levitt,4,21,17.923119943392255,18.86494954206906,1.2031231223035912,6.947619047619048,0.3333333333333333
nm0331516,Ryan Gosling,4,15,16.934934348043434,17.91037244523958,1.670383734226364,7.1,0.6666666666666666
nm0331577,Luke Goss,1,6,17.491811255187805,17.866536467045922,0.6879447737527613,5.8500000000000005,0.16666666666666666
nm0332709,Olivier Gourmet,1,4,16.30802577240741,15.476481773481535,0.34355532115183707,6.7,0.0
nm0332871,Govinda,1,5,15.839502548395833,15.978743602565144,0.8811698174992553,5.4799999999999995,0.4
nm0333410,Topher Grace,3,9,18.142728969347385,19.219234895591068,0.9343642317469594,6.144444444444444,0.3333333333333333
nm0333466,Sancho Gracia,1,5,16.176001379933183,15.397141371827722,0.40517186299961794,5.5,0.0
nm0334179,Lauren Graham,3,6,17.798302652914167,18.361955198685518,1.127256512736939,6.3999999999999995,0.5
nm0334318,Stephen Graham,4,10,18.164083829304175,18.919759408564676,0.8703777022253926,6.55,0.4
nm0335275,Beth Grant,3,9,16.585526591732787,17.56978696413767,1.354667223671906,6.344444444444445,0.4444444444444444
nm0337751,Dan Green,3,6,16.668142045569898,17.829914137431278,1.4678620976532524,5.6000000000000005,0.6666666666666666
nm0339304,Bruce Greenwood,4,18,18.014048303109714,18.727846310674956,0.954815266697999,6.361111111111111,0.3888888888888889
nm0339460,Judy Greer,4,20,17.436178112339135,18.906856673419483,1.297539637851767,6.095000000000001,0.45
nm0339619,Ezio Greggio,1,4,16.142788361109663,14.581189656857333,0.3500608990947425,2.375,0.0
nm0340720,Zena Grey,1,4,17.156604050954954,17.674841828484677,1.1112885696923185,4.975,0.25
nm0340973,Jon Gries,3,6,17.1524657064431,18.56773329297686,1.4452541639499719,6.3,0.3333333333333333
nm0341176,Eddie Griffin,3,8,16.753348906079495,17.856745400781513,1.5816871055918276,4.9125,0.5
nm0341421,Rhoda Griffis,3,4,17.296750678069195,19.185802858893314,1.6265351217838977,5.95,0.75
nm0341743,Richard Griffiths,3,8,18.75536567715512,20.248203945032955,1.7346279743002135,7.1125,1.0
nm0342029,Frank Grillo,3,11,17.184998375638955,18.39971443069078,1.4101076075755412,6.7727272727272725,0.45454545454545453
nm0342488,Rupert Grint,3,10,18.677645851476036,20.463252523865826,1.850211797974207,7.5,0.8
nm0344196,Gary Grubbs,1,6,16.51126329874764,16.464109176747897,0.6399825597043446,5.266666666666667,0.16666666666666666
nm0344435,Ioan Gruffudd,4,13,17.97090199130456,18.83020808130572,1.000593123824907,5.923076923076923,0.46153846153846156
nm0347149,Sienna Guillory,3,7,17.97884800722888,19.082955290636125,1.4532706877947943,5.985714285714286,0.7142857142857143
nm0347375,Tim Guinee,1,4,17.103212611101885,17.21830391537933,1.3552074081660632,6.35,0.25
nm0347509,Tom Guiry,1,5,16.83885804718937,17.857578338825245,0.9878125419437347,6.959999999999999,0.4
nm0348004,Milind Gunaji,2,4,15.349338701882038,16.109335416908937,1.2347357816111233,7.175,0.5
nm0348409,Bob Gunton,3,4,16.808112988666075,17.72606831043342,1.4138534145424577,6.65,0.5
nm0348490,Rajendra Gupta,2,4,15.485714446929643,16.425984754218273,1.200396492522336,6.075,0.25
nm0349522,Javier Gutiérrez,2,5,15.657280557523082,16.44659007788389,1.1730617318137033,6.04,0.4
nm0350079,Luis Guzmán,4,15,17.60348093736395,18.176169753712617,0.9569026968391112,5.88,0.3333333333333333
nm0350453,Jake Gyllenhaal,4,17,17.584206472892888,18.545279368080028,1.4554536105548266,7.176470588235294,0.5294117647058824
nm0350454,Maggie Gyllenhaal,4,14,17.626607666926354,18.689835573334637,1.1429505755006328,6.835714285714286,0.35714285714285715
nm0352032,Kamal Haasan,2,4,16.140346357692646,17.190535099539684,1.2940244268767938,7.95,0.75
nm0352778,Bill Hader,4,17,17.852662121319305,19.152521971852174,1.4384695144307627,6.370588235294117,0.7058823529411765
nm0354085,Sid Haig,2,4,15.363073279446223,16.142427125175345,0.9523493568749526,5.725,0.5
nm0355024,Tony Hale,1,5,17.553180200057167,18.2097787728113,0.9890823909542381,5.88,0.2
nm0355097,Jackie Earle Haley,3,8,18.229822868238998,18.96845330043529,1.1414876273640822,6.7749999999999995,0.5
nm0356017,Rebecca Hall,3,11,17.551334851305757,18.9022752876882,1.4688727187538146,6.854545454545455,0.45454545454545453
nm0356021,Regina Hall,3,12,17.032718365798555,18.190590626224644,1.4310047677854614,5.541666666666667,0.75
nm0358316,Jon Hamm,3,10,17.835939455181475,19.344561438250075,1.4211401063661648,6.25,0.4
nm0358669,Darrell Hammond,3,4,17.01418371633128,17.9342947861543,1.32854065873381,4.075,0.75
nm0359652,Marina Hands,2,4,16.092778458358456,16.832701121761538,1.2116481138813129,6.65,0.5
nm0359880,Cochin Hanifa,1,7,15.905609517793001,16.545229123783262,0.9897641710996925,6.685714285714285,0.2857142857142857
nm0362766,Tom Hardy,4,18,17.87265312612197,19.05113633644704,1.415672203138019,7.277777777777778,0.5555555555555556
nm0363371,Shalom Harlow,1,4,16.628671303484104,17.680229621996578,0.7676542421299709,5.675,0.25
nm0364813,Jared Harris,1,10,17.603443200803735,18.39481886901613,0.9759664841392447,6.2,0.4
nm0364814,Jason Harris,1,10,16.066802461833923,16.382780098640914,1.059084708264461,4.68,0.6
nm0365140,Naomie Harris,3,9,18.268565040858427,19.460156018327275,1.4775863453669924,6.877777777777777,0.5555555555555556
nm0365281,Rosemary Harris,3,7,18.430631084706523,19.77051738536322,1.28632804507656,6.857142857142857,0.5714285714285714
nm0365317,Sean Harris,3,8,17.63952170790923,18.84124286648241,1.2114526101196812,6.5375,0.5
nm0366389,Kevin Hart,4,16,17.29386189425232,18.23612500197434,1.371088839541281,5.8625,0.75
nm0367731,Terence Harvey,3,4,17.491811255187805,18.14246570736772,1.1740200708047515,5.775,0.75
nm0369513,Cole Hauser,4,12,17.76915525726789,18.484858484391406,1.0511523346363458,6.133333333333333,0.5
nm0369696,Ilavarasu,2,5,14.657939871903103,15.664280439339827,1.1941664948357769,5.76,0.6
nm0369981,Brianne Brozey,3,4,16.798664099944315,17.514305775502248,1.2392919122243529,6.15,0.5
nm0370035,John Hawkes,3,11,17.349860501791632,18.360673194321357,1.4299661324513928,6.545454545454546,0.6363636363636364
nm0370677,Megumi Hayashibara,3,12,16.04193439790642,17.473876022165136,1.512528417714887,7.3500000000000005,0.8333333333333334
nm0371660,Dennis Haysbert,3,7,17.732663261110087,18.472203916987223,1.1818190557343433,6.728571428571429,0.5714285714285714
nm0372117,Anthony Head,3,5,17.312018149733785,18.021134134924512,0.8831920058211072,5.94,0.6
nm0372176,Lena Headey,3,12,17.39671202612225,18.31658983219151,1.603744259172855,6.258333333333333,0.3333333333333333
nm0372961,Jessica Hecht,3,5,16.88356353960952,17.82514257159212,1.233655817408662,6.459999999999999,0.4
nm0373571,Kevin Heffernan,1,7,16.648723960844016,17.05750902219616,1.1184868719365986,6.114285714285714,0.2857142857142857
nm0376540,Martin Henderson,3,8,17.408360851369046,18.22778093167683,1.1692363394526963,6.1625,0.5
nm0376716,Christina Hendricks,3,7,16.832445088119915,17.7057451826494,1.1507555821351638,6.571428571428571,0.5714285714285714
nm0377034,Brad William Henke,1,5,17.05982022308476,17.828029738103705,0.7572512264009487,6.36,0.2
nm0377106,Barry Shabaka Henley,3,5,17.958645300228824,18.613911153918345,0.9835494136169503,6.4,0.4
nm0377333,André Hennicke,1,4,16.35907919898632,16.373246751457334,0.8702767417039046,6.525,0.25
nm0378245,Taraji P. Henson,3,12,16.787389813453082,18.14098121714872,1.5581656002133917,6.191666666666666,0.8333333333333334
nm0378660,Michael Herbig,3,6,16.314210612076387,17.717769876686816,1.8190349765806941,5.683333333333334,0.6666666666666666
nm0379596,Jay Hernandez,3,12,17.120564115770776,17.982776934370893,1.5141620291457472,6.133333333333333,0.6666666666666666
nm0381033,Brighton Hertford,1,4,15.76142084987672,14.736333205179568,0.301605236101655,6.375,0.0
nm0382632,John Benjamin Hickey,3,6,18.127651078578815,19.02504205403997,1.0115188454323498,6.166666666666667,0.3333333333333333
nm0383422,John Michael Higgins,3,11,18.01339581415454,18.93880296884227,1.4997248562554095,6.090909090909091,0.6363636363636364
nm0383603,Freddie Highmore,4,15,17.915947650750965,18.538659107493977,0.9870621013194956,6.093333333333334,0.26666666666666666
nm0384032,Amy Hill,1,5,17.590567731255042,18.076915216626343,0.7839190875813495,5.64,0.2
nm0384060,Bernard Hill,3,5,17.499377495380294,18.328336492431113,1.0606937411512587,6.24,0.4
nm0385391,Aaron Himelstein,1,4,16.30561210753093,13.38133188280264,0.4686807996802996,5.375,0.25
nm0385644,Cheryl Hines,3,8,16.987818788922898,18.20123230884222,1.5562732569731041,5.5875,0.375
nm0386472,Emile Hirsch,4,12,17.087295076426543,17.55094765030082,0.9592210631249727,6.891666666666667,0.4166666666666667
nm0387987,Kane Hodder,1,7,15.27678009419032,15.423680209352366,0.4889477443632167,5.128571428571428,0.0
nm0388064,Edwin Hodge,3,4,16.7298972463016,17.62066661919623,2.438736989082192,5.725,0.75
nm0388113,Tim Hodge,1,4,16.50675370854671,16.609102320294845,0.7513222584733792,5.9,0.0
nm0390229,Laurie Holden,3,5,17.840862266556567,18.755388534854358,1.2977078335346863,6.36,0.8
nm0390903,Tom Hollander,3,7,17.482363510734764,18.704574359971023,1.4992401087932028,6.914285714285714,0.5714285714285714
nm0391326,Josh Holloway,1,4,17.05418904934434,16.540381575900152,0.468036739340127,5.5,0.0
nm0393222,James Hong,3,6,18.3516878831797,19.44011578731706,1.242521356592095,6.366666666666667,0.5
nm0393535,Randeep Hooda,1,5,16.246794993007462,16.569159270246537,1.000539360456815,6.12,0.4
nm0395428,Anna Maria Horsford,1,4,17.377976115591345,17.915801650311188,1.0885753261418918,5.425,0.5
nm0396558,Nicholas Hoult,4,11,18.29593558557003,19.18380885570746,1.10991076791941,7.0,0.5454545454545454
nm0396812,Danny Huston,4,18,17.83957175168369,18.418420471459967,0.9935888141418047,6.522222222222222,0.4444444444444444
nm0396924,Carice van Houten,1,6,17.270775192475654,17.67198646597874,0.7204613274478462,6.733333333333333,0.16666666666666666
nm0397110,Andrew Howard,1,4,16.691896130223725,17.688404042081036,1.103647276077713,6.625,0.25
nm0397124,Arliss Howard,1,4,17.622173069956816,17.676336269659817,0.8544910876975886,6.75,0.25
nm0397171,Bryce Dallas Howard,3,9,18.34595720853229,19.815500245080674,1.643031703189323,6.800000000000001,0.6666666666666666
nm0397212,Clint Howard,1,6,17.206096312720774,18.142346763838816,1.035101779858747,5.083333333333333,0.3333333333333333
nm0397788,Brian Howe,3,4,17.371144321494114,19.26368539060042,1.9501607739143605,7.75,1.0
nm0398852,Vivian Hsu,1,4,16.861866920162594,16.596503676617104,0.5639882493778805,6.575,0.0
nm0401091,Marceline Hugot,1,4,16.285726576908864,16.332424526918473,0.5369175658971773,6.2,0.25
nm0401264,Michiel Huisman,1,5,16.403247750726464,17.21629385390477,1.0572037940677794,6.540000000000001,0.4
nm0402271,Charlie Hunnam,1,6,17.700504911552446,18.24350952337787,0.57425736685518,6.333333333333333,0.16666666666666666
nm0403134,Sam Huntington,1,6,17.652450778827532,18.18356419635034,0.8041792517931565,5.8,0.16666666666666666
nm0403947,Toby Huss,1,6,17.296750678069195,17.72063941997053,0.7845073579666173,6.033333333333334,0.0
nm0406592,Masatô Ibu,1,4,16.13789837629371,15.968561668597731,0.6894065886049066,5.95,0.0
nm0406975,Rhys Ifans,1,13,17.956200311274614,18.749271599527393,0.711608050317746,6.207692307692308,0.23076923076923078
nm0407033,Togo Igawa,3,4,17.439851517607305,18.311924770245774,1.1872226688326628,6.05,0.5
nm0407959,Vladimir Ilin,2,4,16.12646138541734,16.20113017867165,1.1566214097742022,6.325,0.5
nm0408284,Michael Imperioli,3,5,17.479072229734946,18.521725008787133,1.2989011052797574,5.92,0.4
nm0408309,Celia Imrie,3,5,16.660419999923214,18.801959646990888,2.166936907257258,6.6,1.0
nm0409204,Innocent Vareed Thekkethala,2,5,13.573492753281421,14.719187266504278,1.4887998844929011,7.12,0.8
nm0410832,Yûsuke Iseya,2,5,16.051955955291376,16.377886129154643,0.9972992610825699,6.42,0.6
nm0410903,Ryô Ishibashi,3,4,16.284668935440216,17.907924516102366,1.8974628481015707,6.575,0.25
nm0411539,Puneet Issar,2,5,15.134596436770359,16.323482562116492,1.520248178544174,5.92,0.8
nm0411857,Gregory Itzin,3,5,17.50188690692275,18.01124709258305,1.1778490507344266,6.5200000000000005,0.4
nm0411903,Marcel Iures,1,5,16.951004817371683,16.43306070005995,0.6171106376007954,6.0600000000000005,0.2
nm0412374,Dana Ivey,3,4,18.1657885072268,18.96934072128066,1.2262735700225338,5.85,0.5
nm0412850,Eddie Izzard,1,7,17.885757585680484,18.677663442747537,0.8595238189891461,6.071428571428571,0.2857142857142857
nm0412917,Jaaved Jaaferi,1,6,16.021951900497154,16.974937493738032,1.2602531792751972,6.016666666666667,0.3333333333333333
nm0413168,Hugh Jackman,4,30,18.471690674362804,19.393149911629994,1.2962112797841263,6.923333333333333,0.6333333333333333
nm0415549,Jagathy Sreekumar,2,8,13.698818442662835,14.76170386793374,1.681168164341939,7.3125,0.75
nm0416077,Farida Jalal,1,4,17.87509114500629,15.484560344264565,0.8906433171758028,6.949999999999999,0.5
nm0416524,Geraldine James,3,7,17.802375978226056,19.016645670756244,1.524414628785682,6.857142857142857,0.5714285714285714
nm0416673,Kevin James,4,14,17.97327696226633,19.141277202300042,1.4252323364699198,5.9071428571428575,0.7857142857142857
nm0416694,Lennie James,1,4,17.822843761378564,17.978973038299117,0.861574737739004,6.375,0.0
nm0418877,John Jarratt,2,4,15.803385043104912,16.239322616142335,2.2104314672768326,5.575,0.25
nm0419633,Ricky Jay,1,4,16.983093130550188,16.96964269931721,0.576929674625739,6.3,0.0
nm0419677,Manoj K. Jayan,2,4,14.22073380349271,14.706389015853906,0.8961754630648154,5.475,0.0
nm0419688,Jayaram,2,5,14.770906996378704,15.545075600960764,1.303236879768203,5.36,0.4
nm0420646,Eddie Jemison,3,5,17.560297667657167,18.98088744297972,1.8601618299039122,6.840000000000001,0.6
nm0420955,Richard Jenkins,4,29,17.618795725710253,18.306177803242782,1.1749711988560136,6.472413793103448,0.4827586206896552
nm0421822,Ken Jeong,3,13,17.72368001415365,19.36058645882692,1.7679347809337371,5.9,0.8461538461538461
nm0422948,Héctor Jiménez,1,4,16.511825570301685,17.680775270324094,1.203051540216667,4.85,0.5
nm0424060,Scarlett Johansson,4,30,18.19566044514878,19.672100810491727,1.725760083717789,7.013333333333334,0.7
nm0424216,Johnny Knoxville,3,10,17.926384438531027,18.969017051912864,1.2673207614763682,6.01,0.5
nm0424819,Corey Johnson,3,7,17.303322443030886,18.684327279365558,1.6345348551157157,6.7,0.7142857142857143
nm0424848,Dakota Johnson,3,4,17.599700214609808,19.24934694908081,1.8620921434563036,5.725,0.75
nm0425005,Dwayne Johnson,4,25,18.049617077054286,19.32541850515834,1.3060349694813145,6.072,0.56
nm0427379,Kristoffer Joner,1,5,17.215082252245818,18.51345142741823,0.8821282902904053,6.3,0.4
nm0427728,Cherry Jones,3,7,17.747336210296442,18.86543211526316,1.2033970459375045,6.514285714285714,0.5714285714285714
nm0427964,Doug Jones,4,13,17.782997398740644,18.420320055065794,1.044964095453598,6.792307692307692,0.23076923076923078
nm0428055,Evan Jones,1,5,17.33300842499618,18.258697268720425,1.0174576407393987,6.5200000000000005,0.2
nm0428065,Felicity Jones,3,6,17.608186828295064,18.770687890455374,1.7069358816397626,6.433333333333334,0.5
nm0428121,Gemma Jones,3,4,16.97251102166758,18.80891983754481,1.8122497694481345,6.275,0.5
nm0428923,Nathan Jones,3,4,18.29000243170626,19.244893222417105,1.2757580513010593,7.1,0.75
nm0428963,Orlando Jones,1,11,17.404067318088533,17.726423603978958,0.8125190671959043,5.881818181818182,0.09090909090909091
nm0429069,Rashida Jones,3,5,17.05810294851229,17.923415813618917,1.196192425483157,6.42,0.6
nm0429114,Richard T. Jones,3,7,17.750133414862734,18.828264647731586,1.4635501744379713,6.042857142857143,0.7142857142857143
nm0429363,Toby Jones,4,15,17.641249216597732,18.70692840462729,1.0762006887615665,6.533333333333333,0.4
nm0430107,Michael B. Jordan,3,6,17.3845736888179,18.403874186652775,2.085069170483745,6.483333333333333,0.6666666666666666
nm0430817,Sharman Joshi,2,7,14.965178334174698,16.645393227021692,1.6577053707632272,6.957142857142857,1.0
nm0431451,Robert Joy,3,5,17.186248766505983,17.98086014149696,1.1353155573147715,5.7,0.6
nm0432425,Jun Hu,3,6,17.377815346172014,18.085533248474004,1.8938321549903367,7.116666666666667,0.5
nm0432428,Jun Ji-hyun,2,5,15.979247635824402,16.322704344137318,1.8381696346235616,6.26,0.6
nm0433884,K.P.A.C. Lalitha,2,7,13.845070331079134,14.972032615700423,1.4640788819098352,7.185714285714285,0.5714285714285714
nm0435358,Yumi Kakazu,3,4,17.524164477213134,17.87422795981438,0.9313836758613595,7.0,0.5
nm0437283,Christian Kane,1,4,16.96181573300839,17.680216914815464,1.1802659045849482,5.575,0.5
nm0437454,Tom Kane,3,5,16.40327466837995,17.803394262337022,1.8627586877370634,6.3,0.6
nm0437646,Sung Kang,3,7,17.875337632555663,19.20275192941726,1.6257214998567708,6.485714285714286,0.42857142857142855
nm0437781,Ramesh Khanna,2,4,14.430696737594902,15.449641278110677,0.9380853917015755,5.35,0.25
nm0438092,Dimple Kapadia,2,4,14.953263748908554,15.803350795947834,1.1128477510486534,6.775,0.25
nm0438463,Anil Kapoor,3,8,17.049275034735093,18.77193250284557,1.7980369284550632,6.2125,0.5
nm0438494,Rajat Kapoor,2,7,14.821566671074656,15.941885149286893,1.7848596086281674,7.457142857142857,0.42857142857142855
nm0438501,Rishi Kapoor,2,10,16.059186556158576,16.542466860420348,1.1832280263140857,6.36,0.4
nm0439784,Girish Karnad,1,4,15.612044320428598,16.729825867486877,1.1102573785113816,5.875,0.25
nm0440667,Risto Kaskilahti,2,4,15.623799493077952,16.90186668398746,1.5238136266397921,6.1,1.0
nm0440913,Mathieu Kassovitz,3,4,17.029373881209935,18.210859135195445,1.8326664100743346,7.025,0.25
nm0441588,Nicky Katt,1,6,16.93013640585379,17.482609440689682,1.0733867764667229,6.216666666666666,0.5
nm0441592,Chris Kattan,1,5,17.581351076362488,16.482487941426072,0.581118982907745,4.220000000000001,0.2
nm0442622,Rick Kavanian,3,4,16.97251102166758,17.933347402912908,2.0047213351243816,5.05,0.75
nm0444223,Arielle Kebbel,1,4,16.61887099947687,17.41142092540064,1.1493164207373245,5.225,0.25
nm0444786,Tom Kenny,4,15,17.665658180950928,18.63742490115253,1.2824645497258031,6.2266666666666675,0.4666666666666667
nm0444940,Jack Kehler,1,5,17.619502841460356,18.461508597655456,0.8179004464209572,5.8,0.2
nm0446303,David Kelly,3,4,17.94566458896349,18.904077417455962,1.1707493669508802,6.325,0.5
nm0446672,Michael Kelly,3,8,17.360808312460215,18.543874018945708,1.4479502113740095,6.6625,0.5
nm0447695,Anna Kendrick,4,15,17.194166933724937,18.942139552502415,1.7375691451449597,6.36,0.5333333333333333
nm0448486,Kerri Kenney,1,4,16.82736226259864,17.36134603220538,0.9396148738981553,5.0,0.5
nm0449466,Joey Kern,2,4,16.61126640055429,16.639639810432556,2.1143898448906335,6.1,0.5
nm0450975,Konstantin Khabenskiy,3,6,16.67006327563706,18.303321838340118,2.24287569628414,6.233333333333333,0.8333333333333334
nm0451148,Aamir Khan,4,16,16.315249455767596,17.63049144539863,1.8528727523262427,7.45625,0.75
nm0451170,Arbaaz Khan,2,5,15.30395036694592,15.856583213583093,1.2991312049309542,6.26,0.6
nm0451174,Arshad Warsi,2,6,14.869886116495975,16.286514863666458,1.7528334655582607,6.05,0.6666666666666666
nm0451234,Irrfan Khan,4,17,17.373691373163542,19.1595447121513,1.6158986710385075,6.617647058823529,0.4117647058823529
nm0451307,Saif Ali Khan,1,13,15.708147582458956,16.138713338159775,0.9703352595858212,6.1461538461538465,0.23076923076923078
nm0451321,Shah Rukh Khan,4,32,16.038615734367337,16.888143951877698,1.2633235500130484,6.371875,0.625
nm0451379,Akshaye Khanna,1,4,17.918893335518657,15.480354037789077,0.7736281502203798,6.325,0.25
nm0451425,Kulbhushan Kharbanda,2,11,15.209753946234107,16.361024296438178,1.8712992605888201,7.109090909090909,0.45454545454545453
nm0451600,Anupam Kher,4,21,16.02503947991894,17.032497626922158,1.5461152286822952,6.671428571428571,0.7142857142857143
nm0451601,Kirron Kher,2,10,16.45673885076129,16.708876711512932,1.2704031395894486,6.68,0.6
nm0452021,Akash Khurana,2,4,15.394489469099211,15.97017563682372,1.1932978978444242,6.4,0.5
nm0454120,Takuya Kimura,3,4,16.52356082573315,18.216998379910127,1.6750059444590544,7.25,0.5
nm0454236,Richard Kind,3,8,17.39380758036244,18.673642667700356,1.7254528628315675,6.6875,0.625
nm0454809,Jaime King,1,12,17.53717985909475,18.184746404837334,0.9450306299546261,5.616666666666667,0.3333333333333333
nm0456186,Luke Kirby,1,4,16.10201459103164,16.180954621815626,0.6655392355984054,5.275,0.25
nm0456270,William Kircher,3,4,19.33697147982652,20.712363352258617,1.6007254537489446,7.7,1.0
nm0458951,Robert Klein,3,4,17.439851517607305,18.431249339086325,1.119453417928743,6.375,0.5
nm0460694,Robert Knepper,3,4,18.005165315142214,18.653715576851617,1.3376750744384103,5.85,0.75
nm0461136,Keira Knightley,4,21,17.793872391575754,19.03490040389362,1.619568160258514,6.895238095238096,0.47619047619047616
nm0461498,Beyoncé,3,7,17.713144846230175,18.769427785959166,1.2928572789255546,6.128571428571428,0.8571428571428571
nm0461945,Mpho Koaho,3,4,16.105516970017277,17.696286550825402,1.7649007605924396,5.8,0.5
nm0462673,Boris Kodjoe,3,7,17.31418031267283,18.543934853255585,1.6864754027076603,5.642857142857143,0.8571428571428571
nm0462712,David Koechner,4,18,16.997030637811196,17.877902804488464,1.472059860812751,5.872222222222223,0.4444444444444444
nm0463201,Fumiyo Kohinata,1,4,16.079874542034222,16.389752547178663,0.7986296295556587,6.55,0.25
